id,text,title,rating,trip_type,location_id
956862154,"In Paris for a week-long break.  We're a bit senior and not looking for dramatic dining experiences, so we prefer a fairly typical Paris restaurant or brasserie.

This place fit the bill and was so good we repeated for a second evening.  Being typical North Americans, we were a bit early by French standards but were received hospitably.  The staff's attitude and general decor seemed very typical of a Paris neighbourhood spot.

The food both nights was excellent.  We ordered the daily specials and were happy we did.  We each had a glass of wine and split the rather ample chocolate mousse.  The service was attentive and friendly.",A friendly neighbourhood spot with good food.,4,Couples,719434
922181836,"We wanted an authentic French cafe within walking distance from our hotel for our last  night inParis.   The staff was incredibly attentive and helpful, explaining several menu items in detail and making recommendations for both food and wine based on our individual preferences. It felt like a neighborhood vibe, with repeat diners which is exactly what we wanted to experience. Fun place, great food and great staff, a can’t miss!!!",Local neighborhood cafe,5,Family,719434
918880852,Food and service were terrible. Stay away! I normally do not write reviews and generally never do negative reviews but this place was terrible!,Don’t Go Here ,1,Family,719434
988695195,Went here twice. Second experience better than first. First time we went it was full inside restaurant so they said we can sit in the outside bit. It wasn’t fully outside as it had a cover. But it wasn’t insulated so it felt very cold. Couldn’t fully enjoy the meal but the food was very tasty. When we came back second time we were inside so it was much warmer. The food was just as good the second time. I think going twice was maybe too much of a good thing but we really enjoyed the steak and it was so close to our Airbnb it felt like an easy choice since we knew what to expect second time around. Menu is quite bare in English. It doesn’t specify what comes with your steak for example so we had to ask and they were happy to substitute chips for potatoes which was good. Wine was very expensive for what it was. The whole place was very expensive but for a one off experience I’d say it’s worth it.,"Tasty food, nice atmosphere",4,Couples,719437
988523123,"I decided to make a gift to my mom and take her to a fancy restaurant in Paris. For several days I was choosing which restaurant to take her to, and (unfortunately) I chose Le Suffren. With a good mood and high expectations, we went there and ordered a set of oysters and a few other dishes, the waiter (a young guy) was very polite and very professional and helped us to put together our dinner. So, our first course was a set of different oysters. When we were almost finished eating them, I noticed a worm in one of them. YES, a very real worm, it was not a small worm, but a good fat worm. Our good mood immediately disappeared, my mom lost her smile, and at first I was even confused. I have visited a lot of restaurants in different countries, but this was the first time this happened to me. I called the waiter and showed him the worm, he was also surprised and took the plate to the kitchen. A few minutes later, another employee of the restaurant came up to us and somehow slurred and quickly said that it was normal and nothing terrible had happened, my mother wanted to tell him something, but for some reason he did not ignore her and just walked away. Then our waiter came back and also began to tell us that this often happens and that it is a sign of a fresh dish. We were very surprised, and I told him that even if it was indeed a ""sign of freshness"", I shouldn't have seen it in my dish anyway. The waiter replied that we would not be charged for this dish. 
In any case, this dinner could not continue in this establishment, the appetite and mood were lost. We were drinking wine with the set of oysters, so I asked for a check to pay for the wine, but when I saw the check I was surprised again, it contained this set of oysters. The administrator started telling me the same story that other employees had told me before, he spoke to me nervously and gave me the impression that it was my fault for finding the worm there. We argued with him for a long time, but luckily I didn't pay for those oysters, only for the wine. After this aggressive dialog, our evening with my mother was completely ruined. And the most important thing I want to note is that no one even apologized to us. Only the waiter who served us from the very beginning said that he was very sorry for what happened, and in front of us the administrator also aggressively said something to him in French, I felt sorry for that guy. I sincerely wish him strong nerves and good luck. The point of this situation is not even that I found a worm there and whether it's really normal or not, but the way we were treated there, the administration ruined our evening, our mood, and my gift to my mother. It's the worst place I've ever been to in my entire life.",found a worm in the dish and rude staff,1,Family,719437
988521206,Thank so much to dogan amazıng servıce perfect restaurant we love and advıce everyone than you dogan for your profetıon,Mr dogan,5,Friends getaway,719437
987221949,"Le Suffren was an excellent choice for our late evening dinner. Ben our waiter was excellent and had great recommendations. The escargot was on point, my wife had the steak and I had the sweatbreads, both cooked just right and with plenty of flavor. I highly recommend saving room for desert, crème brûlée was excellent.",Cozy gem near Eiffel Tower,5,Family,719437
986715383,"Fantastic experience and food.  Busy, bustling, warm French restaurant.  Service was fast but not rushed, generous and helpful.  Very good with our three kids.  Food was excellent.  Would recommend Le Suffren and would love to return",Thank you Le Suffren,5,Family,719437
983894047,"The bar itself was fine and a cool layout, service not the friendliest, drinks were far pricier than expected. Ok for a quick drink",Ok for a quick drink,3,Couples,2718290
894400405,"Got 3 vodka Red Bulls and 1 shot and got charged 71 euros, never go to this place unless you are willing to spend this much money, it is a scam and some of the worst management I’ve ever dealt with in my life. Straight awful",AWFUL,1,Friends getaway,2718290
872824117,"Lunch menu 2 dishes for 13,5 eur, great service, food was more than we expected, Italian food, great value for money, starter salad was as tasty as it looked good",Good location and value for money,4,Family,2718290
829639003,"Saw the pub sign from the Main Street and headed straight in! Friendly welcome and service, amazing pizzas! All round good atmosphere",Lovely pizza,5,Couples,2718290
750025877,Service was terrible bartender couldn’t make a decent Long Island ice tea tasted like a water down soda 🥤. I flew from the United States just to have a Very bad  Long Island ice tea and the worse chicken nachos in the world minus this crap Paris is a great experience 💯💯💯💯💯💯💯💯,Food sucks,1,Couples,2718290
724482201,"We used to love going to this bar, the owner is really a friendly guy. Family run bar/restaurant, always been greeted by the owner like a friend. Family run restaurant/bar, definately recommend this place if you are nearby.",Favorite bar,5,NONE,7608916
717224641,"Her you go if you sent s personale service
It has charme and fersk very local
I love it
Coffe is great and food is ok",Great,5,Friends getaway,7608916
556239401,"The prices are not too high, especially if you try the menu.The food is certainly not of first quality but it is however edible. The waitress doesn't speak in English so it was difficult to order. ",Not too bad,3,Friends getaway,7608916
491000877,"In a very convenient location near the Tower..  Outdoor seating available, and the service was better than I expected.  Food was typical Euro American, I assume due to the number of Americans we ran into ","Better than I thought, and good service",4,Couples,7608916
250409133,"We stumbled across this little cafe after our river boat cruise. It's close to the Eiffel Tower in a very busy Paris neighborhood. Fortunately our hunger would soon subside.  

Very good entrees, salads (Salad Nicoise), sandwiches, soup, deserts, beer, etc. We wondered why it took so long for the mayonnaise to get to our table for the pomme frites only to find out it was freshly prepared. We've never had better!

The service was both excellent & friendly. Inexpensive for what you get.",Nice Cafe Close to The Eiffel Tower,4,Couples,7608916
978049688,We visited for 2 evenings and had totally professional service for the first 2 visits and a great experience. On our last night the B team were serving who don’t even rate 1 star. Amuse Bouche forgotten; hand cleaner for seafood forgotten. Table not wiped after taking away empty dishes and we poured our own wine. And they couldn’t care less. So 3 rating as sometimes 5 but can be the zeros waiting on you.,Service inconsistent,3,Family,1972826
923781379,"The service was perfect! So friendly and welcoming. The food was a bit pricey compared to the food sizes, but it tasted SO GOOD so I wasnt unhappy to pay that. So nice atmosphere and view over the canal.","Super good food perfect service, bit pricey",5,Friends getaway,1972826
745734145,"Slightly set aside from the canal, this restaurant is beautifully presented and spacious inside. 
The menu is varied and even caters for the non-seafood loving...

Service was impeccable. Very quick, polite and extremely helpful.

We had baby squid and tempura prawns for starters. Absolutely divine!

For mains it was scallops and dauphinoise as well Salmon tartare with fries, both of which were superb.

Dessert (yeah I know we went the full hog) was Rum baba

Just. WOW.

",Tucked away gem,5,Family,1972826
737391634,"Very cheap for the quality of the food snd dervice.
The staff is very friendly and speak english as well.",Excellent food,5,Family,1972826
715865480,"We were there for dinner, the restaurant is near the water, very cozy,  the food was delicious we were 3 persons and ordered 3 course dinner, the service was a little slow but okand the price was very affordable, good value
I recomend it","Good diner, fish and sea fruits",4,Family,1972826
968160067,"Very nice restaurant & brasserie. Due to very bad weather, we looked for a try spot. By accident almost, we jumped in here…We had lunch with 3. Burger, Salad, Shrimp Cocktail. Dessert & Café. Quality of everything was great. And a super friendly service as well. We had the window-table inside, so brilliant view on the street live, even during bad weather. Prices were absolutely reasonable. Recognised, that a lot of locals went in for lunch… always a very good sign. No tourist trap at all… We will definitely be back…",Nice place to dine in quality…,5,Family,719454
962083709,As authentic French as you are going to get. Very fresh ingredients. Very tasty food. Prompt service. Not a tourist trap. Great experience.,Great lunch dining experience,5,Couples,719454
933706525,"Perfect spot for breakfast.  The offerings were varied, delicious and served in such a lovely manner.  We miss the breakfasts already and we've only been back a couple of weeks.  I think we will miss them until we return and enjoy them again.  For sure, give this charming spot a try!",So delicious!,5,Family,719454
921924578,"This clean, handy bistro was steps away from our rental and offered a wonderful brunch with prompt service.  We also enjoyed a friendly welcome with the prompt delivery of  a cold beer at happy hour.  This quickly became  our Paris ""local"".  Centrally located on the historic and charming rue Mouffetard just at the Passage des Postes.  A classic Parisian terrace with lovely views up and down the street.  ",Reliable Place!!,5,Family,719454
921899795,"Nice breakfast at a local cafe.  Fresh-squeezed OJ, delicious hot chocolate, bread, jam, croissants.  Perfect.  ",Nice breakfast,5,Couples,719454
973663974,"My husband & I stumbled upon this place and were so thankful we did! Service is warm, welcoming, & genuine. We had delicious wine & shared the charcuterie board that was incredible. Highly recommend this spot for a casual visit!!!",Casual Must Visit,5,Couples,15317603
973364298,"Great service and hospitality, a true hidden gem of Paris that I would recommend everyone to go too. Plus it is in the heart of the Latin quarter, with a view of the Notre dame !",Best Wine in Paris,5,Friends getaway,15317603
879184045,"The food was wonderfully good, fresh, colorful, the finest cook met since we are in Gran Canaria ! 
The Team is very warm, especially care with childrens. Highly recommended !",Great restaurant !,5,Family,15317603
879067338,"Amazing food, great atmosphere and lovely service. I really enjoyed. Wine was marvelous. Thank you very much. I definitely recommend this place.",Great evening in Paris,5,Couples,15317603
748365414,"Superb little wine bar.
Visited with the children, and jad a great night.
Flo is an absolute legend (coolest waiter ever as voted by 4 kids from 2 families!!), great service, excellent meat and cheese platters, great sandwiches to go with lovely wines.
Will definitely be back.
Merci Flo !!!","Great wine bar, not to be missed!!",5,Family,15317603
281055888,"As I stayed at the Mercure Porte d'Orléans and was too leazy to look for a restaurant in the neighbourhood, I had two lunches in My Restaurant which is the restaurant of the hotel.
I had two very good experiences, as the dishes (I had fish each time) were very good and the service excellent, for a very reasonable price.",Good surprise !,5,Business,4561510
252940182,"Do not mistake this for being your typical hotel restaurant, this place earns the right to live by its own qualities. 

Excellent service, with good understanding of the guests' wishes and needs, top quality food and drinks, and a menu so tempting that you want to come back to try the dishes you didn't choose this time. 

Easily recommended! ",A nice surprise! ,5,,4561510
561168872,"My bf and I stumbled upon this place whilst walking to our Airbnb on a Friday evening. 

It was relatively chilled and quiet. They were serving an array of small dishes and sake. We had some hot sake and it was really good. 

I would highly recommend if you like sake and want a quiet place to have some drinks.   

It’s also good if you want to practise your Japanese/ your French isn’t that good! ",Great ambience great Sake,5,Couples,10025576
534442006,"The restaurant in the rear is ERH. It is one of the most imaginative and creative meals I have ever had in Paris.  It is a price fixed, 8 course meal and not too expensive for the style and ingredients.  A possible drawback is the very austere setting.",ERH,4,NONE,10025576
487382241,"Delightful blend of Japanese and French. We tried and shared lots of small plates with delightful, unusual blends of flavors.",Asian Fusion At Its Best,5,NONE,10025576
484836139,"Had dinner here for a friends birthday,having wanted to re visit Sola we were told it was closed and were recommended to try here.
The food was great,a selection of tapas style food plus mains of lamb,chicken & razor clams,the food was excellent but for me Sola is a better environment to be in for food and ambience.
The desserts were outstanding as was the service from the dark haired waitress,excellent.","Very,very good",5,Friends getaway,10025576
473216368,"The venue is chic and classy, whether for couples, for a business meeting or for a family. The service is very professional, welcoming and easy going with being fussy and tense. The food is simply divine!! Ok the portions are not too big but we already know that they are tapas dishes, so they are meant to be limited and to share. But the complex variety of tastes melting with the magical sips of saké make you easily forget the size of the dishes. And so, since we like to eat and to eat a lot (we are a family of 4 with 2 children of 18 and 11 years old), we decided to order a lot with the 3 sakes degustation. In the end, we were full (we didn't take any desserts) and extremely pleased with our bill, at 270€ for everything. We were 4, we ate a lot!!! We were expecting 350€ or more. All in all, go for it!!! Very lovely and cosy venue, with excellent food!!",Excellent!!!,5,Family,10025576
977154277,"The veggie burgers were quite alright and the fries as well. Service was adequate, prices acceptable. In general we were not wowed but left satisfied. 
",Good vegetarian burgers,4,Couples,1219179
878193671,"Excellent service, excellent food! Everything we ordered was the way we want it. The portions are the right amount of food! The wine was perfect for the food and the occasion!",Recommend,5,Couples,1219179
833745967,"Fabulous find, family restaurant. Great atmosphere and home cooked food.
Highly recommend and service was excellent.",Superb meal.,5,Couples,1219179
829504150,"I’d passed this place many times and it always seems to have a bright ambience, full of people enjoying themselves.  Tonight I de died to check it out.  Because I’d cycled over and had a bit of a chill, I decided to sit in the warm,  quiet interior.  I ordered a veggie burger, taking care to speak clearly and at an appropriate volume.

The restaurant bills itself as vegetarian friendly and I was at first astonished at how authentic the burger tasted.  I eyeballed it.  Juiceless, but it could have passed for meat or Beyond Meat,  to my eye.  After two more bites I spoke to the waiter and he said he’d thought I’d ordered cheeseburger.  He removed the plate and said he’d make a price adjustment.  I’m not sure if he asked if I’d would like to order something else or if I’d like to have what I ordered initially, but whatever either case may be, I declined.

After finishing the mediocre fries, I ordered  a tarte tatin  and found the restaurant’s  interpretation of that classic  much to my liking.

L’addition was not much to my liking, however.  The waiter had removed the side of frites from the total.  (It could be argued that a good waiter would have made certain I understood that the burger came with a garnish of fries, before adding that item; had I known, I would not have asked for it.)

Maybe he figured I was a tourist and taking responsibility for his mistake and garnering good  would produce no return.  Fact is, I’m a neighbour and they could have  had a repeat customer on their hands, rather than a lousy review on Trip Advisor.   

The bright ambience is for real.",Shirking responsibility,2,Solo travel,1219179
774050863,"Poor food quality and absolutely not in line with anti-Covid hygiene standards (self-service buffet, <1m distance between tables)",Poor food quality and lack of anti-Covid measures,1,Couples,1219179
723345719,"Excellent cuisine! If you are looking for authentic Chinese cuisine, that’s the place. Food is spicy. The choices in the menu are countless. The staff is friendly. ",Excellent and authentic!,5,Family,4520570
598012948,"I have been going to the Tching Tao for more than 5years now. The food is excellent, and as good as the one I had in China. It is unusual to find Northern China restaurant , and this one is absolutely superb. The dumplings, the tofu salad, the nodle salad, the fish, aubergines, steamed shrimps or scalops...Every dish are tasty, authentic and well cooked!",Authentic Northern China food,5,NONE,4520570
447558992,We were there the entire family and have enjoyed every single dish at this restaurant.  Price range is perfect for what you get. Waiters were smiling and accommodating. We have no hesitation to recommend the restaurant ,Very pleased with everything ,5,Family,4520570
247046310,"The restaurant is not far from Nation.

For starters, we had the jellyfish salad with garlic (salade de meduse à l'ail)(€6.80) and beef tripe (tripes de boeuf)(€6.80).

For mains, we had the sautéed noodles (nouilles sautées)(€6.80), crispy chicken (poulet croustillant)(€8.90), sauteed eggplant with garlic (aubergines sautées à l'ail) and steam rice (€2).

The food was ok but not great. Service was very friendly.

Dinner for two with tax and tip came to about €50.",Average Chinese restaurant,3,Couples,4520570
198268229,"We discovered this place by ""accident"" - a lucky accident. Good, authentic Chinese restaurants are pretty thin on the ground in Paris nowadays. But this is certainly one, with a wealth of interesting dishes to choose from. We chose the mixed ""beignets"" for two - excellent variety and non-greasy. We followed this with ""crevettes au sel et poivre"" and ""emincés de porc pekinois"" (I think that was its name - shredded pork in a nice sauce accompanied by thin crepes) - this was really good! Pleasant décor and excellent service from two charming ladies.",Excellent Chinese restaurant near Nation,4,Friends getaway,4520570
648575938,"If you are wandering in the XVI Arrondissement and you have a sudden urge for Thaï food, THIS is the address you need to know.
Wait, forget what I said : even if you are not from Paris, you NEED to try Chez Nelly !!

The food is really great, everything is home-made, there is a pretty large choice of traditional dishes... 

If you think the restaurant is too small or too crowded, you can also order takeaway food. There are a lot of cool spots to eat outside !!",The kind of Thaï Restaurant you want to have next to your flat !!,5,Solo travel,6527615
870939790,"Excellent restaurant 
Good were delicious 
Warm welcoming 
Nice area 
Quick service even if the restaurant was full
I recommended it !",Very good one !,4,Couples,12802693
583004007,"2nd time here in the past year. A hidden gem right by the big Mosque. Introductory because it is homey, small and inexpensive.

Tagines highly recommended. They are dishes made in a conoical ceramic cooking vessel of the same name. The star of the show is the chicken with preserved lemon (olives, seasonings, etc).  Unique, amazing flavors. All six people said it was the best. Sop up Tagine juices with the bread.

Vegetables weren't as good this time. Pass on the waiter pushed salads. Ask for haricot vert and carrots from the previous menu..

3 couples shared 3 tagines, couscous ( don't bother with meat, get another Tagine) and 3 salads. $57 euro, .. impossible.

I had found this restaurant using The Fork but it is too inexpensive to offer discounts and their patrons appear mostly to be their own community...We went during Ramadan and we're the only ones there until sunset when it filled up. Going early was a good strategy and experience. Try it...",Introductory Moroccan,4,Couples,12802693
958607964,"We originally had planned to eat at Chez Germaine, however when we saw their menu,  decided the options were not family friendly, and found this place instead a block a way. Outdoor seating, excellent and kind service and fabulous food. Best onion soup and beef Bourguinon. Modest prices as well.",Excellent onion soup and best service!,5,Family,7060103
893688053,Great spot for an afternoon drink during happy hour. Prices cannot be beat.  Never ate dinner there but did have bar food which was good.,Happy Hour!,5,Couples,7060103
636401602,"I live on Rue de Sevres & wanted to meet a friend who works nearby so we decided  to go to this place for a coffee. I got a very cold welcome & when I said I was just there for a coffee the waiter just said coldly & sharply « counter or outside » !!! I didn’t feel like standing at the counter as I had a sore back & it was too cold to sit outside. The restaurant wasn’t very busy & there were more comfortable seats inside that were free.I asked if we could sit there & he said no.When my friend arrived I asked her to maybe ask if we could sit inside & he said no to her too, so we left..it’s a pity as we were looking for a place nearby to catch a regular coffee & well, I won’t be going back there....",Counter or outside for your coffee !,1,Friends getaway,7060103
548877445,"Don’t go there ! They were charging 6,80 € more than the normal price to my Spanish cousins . I was going there the next day to check the prices  ( have a look at the picture with both receipts : tourist on the left, “parisien” on the right !)they were standing at the bar and were charged as if they were seated. I live in the aerea, there are a lot of honest places where you can spend your money, so please, don’t go there !
Enjoy your stay !

Luis",Don’t go there !,1,NONE,7060103
432216027,Enjoyed dining here.  Good food and good prices.  Good basic French food and locals seemed to like it so we tried it and glad we did.,Nice neighborhood type restaurant. ,4,Family,7060103
969612042,"We had a pizza early evening. The food was freshly made - it is prepared in view of the eating area - and served straightaway. Tasty tomato base, lovely fresh veggies, plenty of topping. Friendly Italian staff and overall good value (given that Paris is generally pretty pricey!). Would recommend.","Good value, tasty pizza!",5,Family,1874568
939067474,Great little cafe. Ice cream is delicious. The sandwiches were amazing. Ate them at Sacre Couer. One of the best sandwiches I've had. ,Great sandwiches ,5,Family,1874568
925404156,The food itself is very very good. Anyhow they are sometimes to much in a hurry and don't leave it long enough in the microwave. So genty ask to put it back if it is not warm enough. Also pay attention to your bill. One plate was counted double on my bill. Can happen ofcourse but do pay attention.,In general good,4,Family,1874568
900111345,This was a great place to eat before the Moulin Rouge.  Italian and super casual. Food was super tasty.  We expected nothing special and were pleasantly surprised. Worth a visit if you are looking for pizza pasta that is worthwhile.,Unassuming little spot with great Italian food,5,Family,1874568
888869475,"In 2019, right before COVID- group of girlfriends and I all ordered different foods and shared our food, wine, and desserts, it was so good and we had a blast!! The staff was friendly and the service was excellent. I forgot to previously write a review, but we are headed back to Paris in a few weeks, and I was checking to make sure it was still there, can’t wait to take my husband! ",Excellent! ,5,Friends getaway,1874568
913527903,"I’ve always walked past Epoca while walking the dogs but only recently decided to try it. The fried artichoke starter was amazing! They have only fous pasta dishes and we both had the same one - tagliatelle aka bolognaise and it was really excellent. To top it off we had the pana cotta and the meringue. 
There were very few people in the restaurant so the atmosphere was a bit depressing. I would suggest getting an early dinner or lunch as it is possibly more lively then.",Really excellent pasta!,4,Friends getaway,12958345
874750775,"I sought out this restaurant because of its reputation for authentic Italian cuisine.  There was one high point:  Jerusalem artichokes.   I have never had artichokes like this in Rome, but it was a delicious taste with several different textures, and very attractive on the plate.

I ordered the Rigatoni caccio e pepe, a signature offering of Epoca.   What I got was rigatoni drowned in a white sauce, covered with some grated chees as a few sprinkles of black pepper.  One always discovers variations on a recipe, but at Epoca a red line has been crossed.  What is served here is not caccio e pépé.  Rather it resembles macaroni and cheese  sauce out of a bottle and some ground pepper on top. 
 
Cacio e pepe on the other hand is made using egg pasta, like tonnarelli.  The sauce is a combination of lots of cracked (not ground) black pepper that is first grilled and then cooked in the pasta water into which peccorino-romano cheese is introduced slowly an whipped to produce a pepper sauce that just coats th tonnarelli.  It should be served directly from the pan.  None of these essential elements is present at Epoca.   Their offering lies outside the bounds of good taste, both literally and figuratively.

The Sicilian white wine was quite tasty, but the portion in my glass was minuscule.  Needless to say, the server showed up a few minutes later to ask if I wanted a 2nd glass..  Toward the end of the meal, the serveur reappeared and tried to take away my glass while there was still wine in it.  

This is a mediocre Italian restaurant.  As a result, the value for money is quite low.",A red line has been crossed,3,NONE,12958345
859505685,"I made a reservation three days in advance.  The day of the reservation I arrive EXACTLY at the time of the booking. NO TABLE. Invitation to have dinner in an uncomfortable side bar, facing the wall, with high chairs ready to collapse any minute. A bar you improvise when you want to have more clients to make more money, but you really do not care if your customers are happy or not. The waiter  gives us a condescending look as if we were crazy to ask for a table. If a restaurant does not have a table available, clients have to be advised so that we make a decision about going or not, but it is UNACCEPTABLE to reserve a table and to be sent to an improvised bar with flimsy chairs. We left and we had a great dinner at a Napolitean restaurant nearby on rue Cherche Midi. Keep your bar to yourselves !!!",Never again! They just think of making money!,1,NONE,12958345
844793979,"A very poor attempt at an Italian restaurant.
The Jerusalem Artichoke had the very smallest of hearts, the crisp leaves were indeed crispy however the heart had not been prepd properly and the spines from the middle had been left in very unpleasant.
The pickled cauliflower and onion garnish served with it was very nice.
The olive oil and basalmic with the bread was of a very poor quality and the bread was not fresh.
The banquet seats were filthy and need recovering 
The tables are badly chipped and are in desperate need of some love and attention.
The plate one of our main courses was served in was filthy and the dish was replaced.
My friends steak mashed potato and gravy was steak mashed potato and meat blood, there was no Jus and the blood was due to the steak not being rested…
Our two coke zeros were lovely.
The service was Parisian style when they know they have a problem but don’t want to deal with it.
Maybe we were just unlucky… but Epoca is very very tired and needs some attention.
Bon chance",Tired and past it’s Vogue review best… it’s not authentic and is sub par. Also needs a proper refresh,1,Business,12958345
808331559,"To the management: you desperately need to hire another waitor/waitress! It took 20 min to get a drink. Also, you need to correct your priorities: attend to customers first, clean tables later!","Excellent food, very bad service.",3,Couples,12958345
739066260,"C 'est un restaurant rapide, très bon pour le temps et le travail, et pas cher.When I came, it was noon. There were many people packing and taking out. The boss was very friendly",A small restaurant in Paris,5,Solo travel,3472007
203584782,"This place is okay for a simple bite fir luch, the self service system is nit very attractive and clients have to wait at the casher, while you order is put on a tray. So their can be q littke cue there and is not so convinient fir ten a'biance",Mediocore,3,Business,3472007
140205153,"We ate dinner at this place because the Chinese place across the street that we initially wanted to go was closed and we were so tired and hungry.  It is a tired establishment with a limited menu.  After we sat, my instincts told me to leave but I didn't.  I saw some locals coming and ordering take out.  I thought it must be OK.  Big mistake!  Turned out that the place is new and they were trying it (I found out later from our hotel front desk when I asked them about the place) My bigger mistake was ordering the maki (rolls) as part of my meal.  The other parts of the meal were 4 meats on stick (I forgot the name of it), rice, miso soup, and salad.  Soup was mostly water, tasting very bland.  Salad tasted like a cole slaw with mostly shredded cabbage.  The maki tasted fine.  The meat on the sticks tasted so so.  One of them was a thin meat over melted cheese, the other was ham which was mostly fat, and there was a chicken stick and a meat ball stick.  I couldn't finish it because the taste was not appealing at all.
After eating there, that same night, I got stomach pain that persisted till end of the trip.  I don't know if it was cleanliness of the food or the salmon in maki wasn't fresh or what.  I am still not well a week after the trip, have started antibiotics because I got infection.  
AVOID at all costs.  It is not safe to eat there.  There is a restaurant at any corner in Paris, choose another one.",AVOID! NOT SAFE and not delicious,1,Couples,3472007
951319535,"I wanted to love this place.  It is convenient to our hotel, trendy and beautiful inside.  The food is very expensive and while the quiche was good, the small salad was gritty and seemingly unwashed.  That could have been remedied if the server had once inquired after serving.  That did not happen.  Finally got the chance to explain the salad condition.  I thought the offer of another item was to improve the situation.  It was not.  Nor was the bill adjusted.  Save yourself many euros and go instead to The Parisienne bakery where the food is near perfection. The bill was over 70 euros!",Won't Return  : (,3,Couples,8723086
895473074,"We came here as it was recommended by Jay Swanson’s Paris in My Pocket. I’m glad we did. After walking around Luxembourg Gardens  we were ready for refreshments. It’s a short walk from the gardens. Unfortunately, they were closing in 15 minutes but the staff simply told us that, invited us to sit and made us feel welcome. So kind of them. I had the most delicious, light and airy cheese cake (and sparkling water) and my husband enjoyed a very good coffee. We loved sitting outside, although briefly. Next time we visit the gardens we’ll be sure to leave enough time to linger at this delightful cafe.",Friendly Staff and Good Coffee,5,Couples,8723086
747273774,I’ve been before but Bread and Roses has stepped it up by expanding and moving the bakery out of the restaurant. Lunch of personal quiche and salad with their wonderful bread was perfect as was the noisette.,"Excellent Quiche, charming atmosphere and service",5,Friends getaway,8723086
715200772,"This is the third time we have lunch at Bread and Roses at 62 rue Madame. We enjoyed the lunch, everything was very fresh and well prepared. We will return if and when we are in the neighborhood of B &R.",Nice lunch,4,NONE,8723086
690400938,"My daughter and I stopped for lunch at this cafe. I had a quiche and salad (€19) and my daughter a caesar salad (€28!!!). Both looked pretty well when arrived, but were bland and tasteless. What a waste of money it was!",Nothing special and very overpriced!!,2,Family,8723086
813171739,"They do a great big plate of sushi, more than enough for two people, for 40-45 euros.  Their gyozas are really good too.  We always get some free miso soup with our big order.  It's our go-to sushi delivery in Paris.",favorite sushi delivery,5,NONE,19438229
738665144,Me and my boyfriend stayed at this hotel for the weekend and couldn’t be more pleased with the hotel and service received! Lotfi Anari was very welcoming and has definitely made us want to come back and visit again . Thankyou! :) Lauren and Liam,Weekend Visit,5,Couples,4037282
696809694,"Stayed in the hotel St. James Albany which this restaurant belongs to. Very fine continental breakfast and a very interesting selection of dishes on the  main card for lunch and dinner. My kids would prefer McDonalds and Starbucks 200m away, the menu card is not designed for customers of young age.",High class offerings,4,NONE,4037282
695353273,"Breakfast Buffet daily with Lotfi greeting my family and I with smiles, kindness and care.
Thank you Lotfi for your Kindness🙏",Thank you Lotfi,5,Family,4037282
655675557,"The selection and quality accommodate all tastes. They have pastries, breads, jams, eggs, meats, fruits, cold cuts, veggie's, yogurts,  just about every beverage you can think of both cold and hot.If they don'y have it they will try to please you anyway !
They also serve full lunch and dinners.",Great breakfast buffet,4,Family,4037282
633694987,This hotel is just a short walk to the louvre and the start of the hop on hop off bus.  The rooms are beautiful and beds are so comfortable. The breakfast was a surprise i was thinking it would be conyinental.  Well it was much more with eggs all kinds of cheeses and breads meats fruit and assortment of pastries.  You can eat inside or out on the patio. The staff are very friendly and gave me good directions to sites and suggestions for delicious dining.  I would definitely go back to this hotel. This is what you see from the front door of the hotel an amusement park for all ages,Great hotel,5,Solo travel,4037282
930093224,Came in late in evening after touring Paris for the afternoon. Just down from our hotel. Server was very friendly and food & wine was delicious.,Recommend!,5,Family,11549375
863085181,Delicious pizza and pasta. Great environment and friendly staff. Close to the Eiffel Tower but had very affordable prices,Great pizza and pasta,5,Couples,11549375
717927214,"We went to lunch in this restaurant the first day we arrived in Paris,we ate pizza and it was good. 
We decided to go there again and that was the disappointment, we ordered ""penne with chicken and mushrooms"", the dish came fast and when it arrived we just had the paste ""dipped"" in cream with two small pieces of chicken and no mushrooms. I still tasted the pasta but it didn't taste anything, we just tasted cream. I couldn't eat anything from my plate.
When I asked the employee if that would be the right dish, since we could not find the mushrooms, he said yes and said that could make us a discount on the bill. We accepted the discount thinking that they would withdraw the price of one of the dishes. When the bill came the only discounted was 3 euros ...
Anyway 35 euros thrown in the trash.
I do not recommend.",Disappointment,1,Couples,11549375
717092608,"Great food good price nice service!
Great food good price nice service!
Great food good price nice service!",Great food good price nice service!,5,Friends getaway,11549375
608977151,Cool little place off beaten path we found after a late night .  Food was outstanding.  They only spoke italian but did have an English menu. Food was very good and fast.  Recommend ,Authentic Italian ,5,Couples,11549375
503621733,Good decent food at an average standard - nice enough place and staff - was for a quick drink and snack so didnt sample the menu. Just average Paris,Decent,3,Friends getaway,719553
367500250,"Not completely sure this is the Lina's we went to as the address is slightly different than Facebook.  However, if the others in the chain are as good as the one we went to they are a good choice for a light lunch.  Good value, quick, clean with good service and knowledge of the menu.  Even for those of us who's French isn't great.",Great place for lunch,4,Couples,719553
